,NAD/NADP,NAD only
FU_SGDS,1.0,1.0
BU_SGDS,0.0,0.0
DG_SGSAD,-19.452775094209468,-13.822689477417942
DGo_SGSAD,-14.304328136392412,-14.30432813639241
FU_SGSAD,1.0,1.0
BU_SGSAD,0.0,0.0
DG_SHCHCS3,-25.337039085299367,-26.393535650179505
DGo_SHCHCS3,-23.56329783091539,-23.56329783091539
FU_SHCHCS3,1.0,1.0
BU_SHCHCS3,0.0,0.0
FU_SHCHD2,1.0,1.0
BU_SHCHD2,0.0,0.0
FU_SHCHF,1.0,1.0
BU_SHCHF,0.0,0.0
DG_SHK3Dr,-9.953280341621404,-8.265574190488355
DGo_SHK3Dr,-0.0339210488953805,-0.4209536599003494
FU_SHK3Dr,1.0,1.0
BU_SHK3Dr,0.0,0.0
DG_SHKK,-6.640100861113454,-7.779627490426522
DGo_SHKK,-6.640100862446782,-6.640100862446782
FU_SHKK,1.0,1.0
BU_SHKK,0.0,0.0
DG_SHSL1,-6.406275780637183,-6.406275780637183
DGo_SHSL1,2.683256106806795,2.683256106806795
FU_SHSL1,1.0,1.0
BU_SHSL1,0.0,0.0
DG_SKMt2pp,-7.539191138328489,-7.539191138328489
DGo_SKMt2pp,-1.1329153586912941,-1.1329153586912941
FU_SKMt2pp,1.0,1.0
BU_SKMt2pp,0.0,0.0
DG_SKMtex,-1.7737412543839763,-1.7737412543839763
DGo_SKMtex,-2.0,-2.0
FU_SKMtex,1.0,1.0
BU_SKMtex,0.0,0.0
FU_SLNTtex,0.0,0.0
BU_SLNTtex,0.0,0.0
FU_SLNTtpp,1.0,1.0
BU_SLNTtpp,0.0,0.0
DG_SO2tex,0.7266723446737267,0.7266723446737267
DGo_SO2tex,-2.0,-2.0
FU_SO2tex,0.0,0.0
BU_SO2tex,0.0,0.0
DG_SO2tpp,-2.0,-2.0
DGo_SO2tpp,-2.0,-2.0
FU_SO2tpp,0.0,0.0
BU_SO2tpp,0.0,0.0
DG_SO3tex,9.999894245993346e-10,9.999894245993346e-10
DGo_SO3tex,-2.0,-2.0
FU_SO3tex,0.0,0.0
BU_SO3tex,0.0,0.0
DG_SO4t2pp,-9.999887584655198e-10,-9.999887584655198e-10
DGo_SO4t2pp,0.003416691821799933,0.003416691821799933
FU_SO4t2pp,1.0,1.0
BU_SO4t2pp,0.0,0.0
DG_SO4tex,-1.7737412543839763,-1.7737412543839763
DGo_SO4tex,-1.363336172336862,-1.363336172336862
FU_SO4tex,1.0,1.0
BU_SO4tex,0.0,0.0
DG_SOTA,-9.99988536420915e-10,-4.768407161551976
DGo_SOTA,-0.9567060929763318,-0.9567060929763318
FU_SOTA,1.0,1.0
BU_SOTA,0.0,0.0
DG_SPMDAT1,-17.27902073380173,-16.7868407632296
DGo_SPMDAT1,-4.466469174527338,-4.466469174527338
FU_SPMDAT1,0.0,0.0
BU_SPMDAT1,0.0,0.0
DG_SPMDAT2,-17.279020733801786,-16.786840763229655
DGo_SPMDAT2,-4.466469174527395,-4.466469174527395
FU_SPMDAT2,0.0,0.0
BU_SPMDAT2,0.0,0.0
DG_SPMDabcpp,-25.59141599601299,-25.591415999346317
DGo_SPMDabcpp,-16.34191790145131,-16.34191790145131
FU_SPMDabcpp,1.0,1.0
BU_SPMDabcpp,0.0,0.0
DG_SPMDt3pp,-9.999894245993346e-10,-9.999894245993346e-10
DGo_SPMDt3pp,1.7209199422997994,1.7209199422997994
FU_SPMDt3pp,1.0,1.0
BU_SPMDt3pp,0.0,0.0
DG_SPMDtex,9.999916450453838e-10,4.685355837337397
DGo_SPMDtex,-2.0,-2.0
FU_SPMDtex,0.0,0.0
BU_SPMDtex,1.0,1.0
DG_SPMS,-13.591602761043331,-13.591602761043331
DGo_SPMS,-13.908172243767023,-13.908172243767023
FU_SPMS,1.0,1.0
BU_SPMS,0.0,0.0
DG_SPODM,-29.255167156975467,-31.25516715597547
DGo_SPODM,-31.25516715597547,-31.25516715597547
FU_SPODM,0.0,0.0
BU_SPODM,0.0,0.0
DG_SPODMpp,-26.926070026270704,-33.3323458059079
DGo_SPODMpp,-33.3323458059079,-33.3323458059079
FU_SPODMpp,0.0,0.0
BU_SPODMpp,0.0,0.0
DG_SSALx,-24.517392365329712,-12.481030968900994
DGo_SSALx,-13.919375719851804,-13.919375719851804
FU_SSALx,1.0,1.0
BU_SSALx,0.0,0.0
DG_SSALy,-17.199600597405116,
DGo_SSALy,-14.306408330856744,
FU_SSALy,0.0,
BU_SSALy,-0.0,
DG_SUCASPtpp,-5.963503728638477,-6.81078452634626
DGo_SUCASPtpp,-5.963503728638477,-5.963503728638477
FU_SUCASPtpp,0.0,0.0
BU_SUCASPtpp,0.0,0.0
DG_SUCBZL,-8.180017033021175,-7.652049665811431
DGo_SUCBZL,-7.652049666811427,-7.652049666811427
FU_SUCBZL,1.0,1.0
BU_SUCBZL,0.0,0.0
DG_SUCBZS,-26.04696607588048,-20.16865766345303
DGo_SUCBZS,-26.574933443090224,-26.574933443090224
FU_SUCBZS,1.0,1.0
BU_SUCBZS,0.0,0.0
DG_SUCCt2_2pp,-3.3402081134770008,-6.406275780637183
DGo_SUCCt2_2pp,-3.3402081134770008,-3.3402081134770008
FU_SUCCt2_2pp,0.0,0.0
BU_SUCCt2_2pp,0.0,0.0
DG_SUCCt2_3pp,-7.481026199645431,-10.547093866805614
DGo_SUCCt2_3pp,-7.481026199645431,-7.481026199645431
FU_SUCCt2_3pp,1.0,1.0
BU_SUCCt2_3pp,0.0,0.0
DG_SUCCt3pp,-13.082246145028291,-10.01617847786811
DGo_SUCCt3pp,-13.082246145028291,-13.082246145028291
FU_SUCCt3pp,1.0,1.0
BU_SUCCt3pp,0.0,0.0
DG_SUCCtex,9.99991200956174e-10,3.0660676681601737
DGo_SUCCtex,-2.0,-2.0
FU_SUCCtex,0.0,0.0
BU_SUCCtex,1.0,1.0
DG_SUCDi,-11.398409656244771,-11.398409656244771
DGo_SUCDi,-4.9921338766075785,-4.9921338766075785
FU_SUCDi,1.039117456709106e-06,1.0
BU_SUCDi,0.0,0.0
DG_SUCFUMtpp,-5.066067667160187,-5.748217827281661
DGo_SUCFUMtpp,-2.408009714804649,-2.408009714804649
FU_SUCFUMtpp,0.0,0.0
BU_SUCFUMtpp,0.0,0.0
DG_SUCMALtpp,-8.41964663128358,1.052696815513797
DGo_SUCMALtpp,-2.0133708516463855,-2.0133708516463855
FU_SUCMALtpp,0.0,0.0
BU_SUCMALtpp,0.0,0.0
DG_SUCOAS,2.3333364420651863e-09,0.7417999993824065
DGo_SUCOAS,-3.615874773463563,-2.874074773081166
FU_SUCOAS,1.0,-0.0
BU_SUCOAS,-0.0,1.0
DG_SUCRtex,-1.7737412543839763,-1.7737412543839763
DGo_SUCRtex,-2.0,-2.0
FU_SUCRtex,1.0,1.0
BU_SUCRtex,0.0,0.0
DG_SUCTARTtpp,-4.9252495809917525,1.0446884439257351
DGo_SUCTARTtpp,-2.0213792232344474,-2.0213792232344474
FU_SUCTARTtpp,0.0,0.0
BU_SUCTARTtpp,0.0,0.0
DG_SUCptspp,5.654431264911102,3.5594918540351994
DGo_SUCptspp,9.965767633672394,9.965767633672394
FU_SUCptspp,0.0,0.0
BU_SUCptspp,0.0,0.0
DG_SULFACabcpp,-12.919330521849439,-12.919330525182765
DGo_SULFACabcpp,-1.9489124839879688,-1.9489124839879688
FU_SULFACabcpp,1.0,1.0
BU_SULFACabcpp,0.0,0.0
DG_SULFACtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_SULFACtex,-2.0,-2.0
FU_SULFACtex,1.0,1.0
BU_SULFACtex,0.0,0.0
DG_SULRi,-39.949788015642376,-34.886669562243206
DGo_SULRi,-25.081426641847035,-26.242524474861913
FU_SULRi,1.0,1.0
BU_SULRi,0.0,0.0
DG_SULabcpp,-13.309779825676106,-13.309779829009432
DGo_SULabcpp,-2.335945094992849,-2.335945094992849
FU_SULabcpp,1.0,1.0
BU_SULabcpp,0.0,0.0
FU_T2DECAI,1.0,1.0
BU_T2DECAI,0.0,0.0
DG_TAGURr,4.456744261462003,10.086829878253527
DGo_TAGURr,2.2422093476655194,2.2422093476655194
FU_TAGURr,0.0,0.0
BU_TAGURr,0.0,0.0
DG_TALA,-9.999894245993346e-10,-7.395190044798522
DGo_TALA,-2.2654151178817217,-2.2654151178817217
FU_TALA,1.0,1.0
BU_TALA,-0.0,-0.0
DG_TARTD,-8.860523441607286,-8.860523441607286
DGo_TARTD,-8.860523441607286,-8.860523441607286
FU_TARTD,1.0,1.0
BU_TARTD,0.0,0.0
DG_TARTRDtex,-1.7737412543839763,-8.180017034021171
DGo_TARTRDtex,-2.0,-1.363336172336862
FU_TARTRDtex,1.0,1.0
BU_TARTRDtex,0.0,0.0
DG_TARTRt7pp,-2.0213792232344474,1.0446884439257342
DGo_TARTRt7pp,-2.0213792232344474,-2.0213792232344474
FU_TARTRt7pp,0.0,0.0
BU_TARTRt7pp,0.0,0.0
DG_TARTRtex,9.99991200956174e-10,9.99991200956174e-10
DGo_TARTRtex,-2.0,-2.0
FU_TARTRtex,0.0,0.0
BU_TARTRtex,0.0,0.0
DG_TARTt2_3pp,-6.406275780637184,-7.502405422879878
DGo_TARTt2_3pp,-3.502405422879878,-7.502405422879878
FU_TARTt2_3pp,1.0,1.0
BU_TARTt2_3pp,0.0,0.0
DG_TAUDO,-104.6646897244043,-102.6646897254043
DGo_TAUDO,-106.30497047945548,-106.30497047945548
FU_TAUDO,1.0,1.0
BU_TAUDO,0.0,0.0
DG_TAURabcpp,-18.095983772327443,-18.09598377566077
DGo_TAURabcpp,-7.125565734465974,-7.125565734465974
FU_TAURabcpp,1.0,1.0
BU_TAURabcpp,0.0,0.0
DG_TAURtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_TAURtex,-2.0,-2.0
FU_TAURtex,1.0,1.0
BU_TAURtex,0.0,0.0
DG_TCYNTtex,9.999894245993346e-10,9.999894245993346e-10
DGo_TCYNTtex,-2.0,-2.0
FU_TCYNTtex,0.0,0.0
BU_TCYNTtex,0.0,0.0
DG_TDP,-12.818063386924656,-12.818063390257985
DGo_TDP,-9.641619241997853,-9.641619241997853
FU_TDP,1.0,1.0
BU_TDP,0.0,0.0
DG_TDPADGAT,-33.738873413456545,-33.24669344288442
DGo_TDPADGAT,-27.33259763381935,-27.33259763381935
FU_TDPADGAT,1.0,1.0
BU_TDPADGAT,0.0,0.0
DG_TDPAGTA,-3.9589331157179526,0.5832152992180113
DGo_TDPAGTA,8.627359697940413,8.627359697940413
FU_TDPAGTA,0.0,0.0
BU_TDPAGTA,0.0,0.0
DG_TDPDRE,-1.7737412543839763,-2.0
DGo_TDPDRE,-2.0,-2.0
FU_TDPDRE,1.0,1.0
BU_TDPDRE,0.0,0.0
DG_TDPDRR,-8.995790526521446,-7.30808437538837
DGo_TDPDRR,-1.5582632145915924,-1.945295825596533
FU_TDPDRR,1.0,1.0
BU_TDPDRR,0.0,0.0
DG_TDPGDH,-8.398902198733,-8.172643453116976
DGo_TDPGDH,-14.57891923275417,-14.57891923275417
FU_TDPGDH,1.0,1.0
BU_TDPGDH,0.0,0.0
DG_TDSK,-10.973052605339596,-7.515203822959649
DGo_TDSK,-7.5152038242929775,-7.5152038242929775
FU_TDSK,1.0,1.0
BU_TDSK,0.0,0.0
FU_TDSR1,0.0,0.0
BU_TDSR1,0.0,0.0
FU_TDSR2,0.0,0.0
BU_TDSR2,0.0,0.0
DG_TGBPA,-6.996035502198501,-1.303042352973391
DGo_TGBPA,1.7471997541309798,1.74719975413098
FU_TGBPA,1.0,1.0
BU_TGBPA,0.0,0.0
DG_THD2pp,1.03615559558774,
DGo_THD2pp,-6.668668783341801,
FU_THD2pp,0.0,
BU_THD2pp,1.0,
DG_THDPS,-9.999894245993346e-10,-9.999894245993346e-10
DGo_THDPS,12.391668247142132,12.391668247142132
FU_THDPS,1.0,1.0
BU_THDPS,0.0,0.0
DG_THFAT,4.163753773810446,
DGo_THFAT,4.163753773810446,
FU_THFAT,0.0,
BU_THFAT,0.0,
DG_THIORDXi,-65.06868053892543,-65.95907002573168
DGo_THIORDXi,-79.6549733525838,-79.6549733525838
FU_THIORDXi,1.0,1.0
BU_THIORDXi,0.0,0.0
DG_THMDt2pp,2.9746859705029802,
DGo_THMDt2pp,-3.4315898091342145,
FU_THMDt2pp,-0.0,
BU_THMDt2pp,0.0,
DG_THMDt2rpp,6.97468597050298,6.406275780637186
DGo_THMDt2rpp,0.5684101908657855,9.99991200956174e-10
FU_THMDt2rpp,-0.0,-0.0
BU_THMDt2rpp,1.0,1.0
DG_THMDtex,9.99991200956174e-10,9.99991200956174e-10
DGo_THMDtex,-2.0,-2.0
FU_THMDtex,0.0,0.0
BU_THMDtex,1.0,1.0
DG_THMabcpp,-19.813487022805454,-19.81348702613878
DGo_THMabcpp,-8.843068984943983,-8.843068984943983
FU_THMabcpp,1.0,1.0
BU_THMabcpp,0.0,0.0
DG_THMtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_THMtex,-2.0,-2.0
FU_THMtex,1.0,1.0
BU_THMtex,0.0,0.0
DG_THRA2i,2.0970292781447055,3.199946319275684
DGo_THRA2i,2.5942875346397556,2.5942875346397556
FU_THRA2i,0.0,0.0
BU_THRA2i,0.0,0.0
DG_THRAi,3.838530492494295,-3.206329460361511
DGo_THRAi,2.5942875346397556,2.5942875346397556
FU_THRAi,0.0,0.0
BU_THRAi,0.0,0.0
DG_THRD,9.999894245993346e-10,9.999894245993346e-10
DGo_THRD,3.370606497388882,3.370606497388882
FU_THRD,0.0,0.0
BU_THRD,1.0,1.0
DG_THRD_L,-6.219900123833634,-14.953742126419044
DGo_THRD_L,-6.773725092397872,-6.773725092397872
FU_THRD_L,1.0,1.0
BU_THRD_L,0.0,0.0
DG_THRPtex,-1.7737412543839763,-1.7737412543839763
DGo_THRPtex,-1.363336172336862,-1.363336172336862
FU_THRPtex,1.0,1.0
BU_THRPtex,0.0,0.0
DG_THRS,-7.215270625993827,-1.2081661873363867
DGo_THRS,3.35597607555454,3.35597607555454
FU_THRS,1.0,1.0
BU_THRS,0.0,0.0
FU_THRTRS,0.0,0.0
BU_THRTRS,0.0,0.0
DG_THRabcpp,-17.30977982367613,-11.30267538501869
DGo_THRabcpp,-6.738533123461091,-6.738533123461091
FU_THRabcpp,1.0,1.0
BU_THRabcpp,0.0,0.0
DG_THRt2pp,-8.281636173336848,
DGo_THRt2pp,-7.882464835690421,
FU_THRt2pp,1.0,
BU_THRt2pp,0.0,
DG_THRt2rpp,9.999876482424952e-10,6.007104442990755
DGo_THRt2rpp,-0.39917133664643956,-0.39917133664643956
FU_THRt2rpp,0.0,-0.0
BU_THRt2rpp,1.0,1.0
FU_THRt4pp,1.0,1.0
BU_THRt4pp,0.0,0.0
DG_THRtex,9.99991200956174e-10,9.99991200956174e-10
DGo_THRtex,-2.0,-2.0
FU_THRtex,0.0,0.0
BU_THRtex,1.0,1.0
DG_THYMt3pp,-0.8956401395458915,-0.8956401395458915
DGo_THYMt3pp,-7.301915919183086,-7.301915919183086
FU_THYMt3pp,1.0,1.0
BU_THYMt3pp,0.0,0.0
DG_THYMtex,6.406275780637186,9.999916450453838e-10
DGo_THYMtex,-2.0,0.410405083047106
FU_THYMtex,0.0,0.0
BU_THYMtex,1.0,1.0
FU_THZPSN3,1.0,1.0
BU_THZPSN3,0.0,0.0
DG_TKT1,-9.999894245993346e-10,-9.999894245993346e-10
DGo_TKT1,2.0928609854059177,1.2765008517204048
FU_TKT1,1.0,1.0
BU_TKT1,-0.0,-0.0
DG_TKT2,-9.999894245993346e-10,-9.999894245993346e-10
DGo_TKT2,-5.12977492791679,-5.12977492791679
FU_TKT2,1.0,1.0
BU_TKT2,-0.0,-0.0
FU_TMAOR1,0.0,0.0
BU_TMAOR1,0.0,0.0
FU_TMAOR1pp,1.0,1.0
BU_TMAOR1pp,0.0,0.0
FU_TMAOR2,0.0,0.0
BU_TMAOR2,0.0,0.0
FU_TMAOR2pp,1.0,1.0
BU_TMAOR2pp,0.0,0.0
FU_TMAOtex,1.0,1.0
BU_TMAOtex,0.0,0.0
DG_TMAtex,9.999894245993346e-10,9.999894245993346e-10
DGo_TMAtex,-2.0,-2.0
FU_TMAtex,0.0,0.0
BU_TMAtex,1.0,1.0
DG_TMDK1,-12.339298085014871,-12.339298085014871
DGo_TMDK1,-5.933022306711005,-5.933022306711005
FU_TMDK1,1.0,1.0
BU_TMDK1,0.0,0.0
DG_TMDPP,-9.959599565362689,-9.95959956202936
DGo_TMDPP,0.06255098873807985,0.06255098873807985
FU_TMDPP,1.0,0.0
BU_TMDPP,0.0,0.0
DG_TMDS,-17.79409375369985,-16.76586807677619
DGo_TMDS,-17.79409375369985,-17.79409375369985
FU_TMDS,1.0,1.0
BU_TMDS,0.0,0.0
DG_TMK,-13.556807144305036,-13.556807144305036
DGo_TMK,-13.556807145638365,-13.556807145638365
FU_TMK,1.0,1.0
BU_TMK,0.0,0.0
DG_TMPK,-4.63253452391989,-4.63253452391989
DGo_TMPK,3.161439369014772,3.161439369014772
FU_TMPK,1.0,1.0
BU_TMPK,0.0,0.0
DG_TMPPP,-8.576119459796796,-8.576119459796796
DGo_TMPPP,-8.647982451319985,-8.647982451319985
FU_TMPPP,1.0,1.0
BU_TMPPP,0.0,0.0
DG_TPI,-9.999898686885444e-10,9.999894245993346e-10
DGo_TPI,1.1593110577357755,1.2765008537203837
FU_TPI,1.0,-0.0
BU_TPI,-0.0,1.0
DG_TPRDCOAS,-14.941533945454811,-8.535258165817616
DGo_TPRDCOAS,-8.535258166817613,-8.535258166817613
FU_TPRDCOAS,0.0,0.0
BU_TPRDCOAS,0.0,0.0
DG_TRDR,-10.422716169527343,-7.844620531588016
DGo_TRDR,-0.5033568768013188,-0.8903894878062593
FU_TRDR,1.0,1.0
BU_TRDR,0.0,0.0
DG_TRE6PH,-12.47146874152588,-12.47146874152588
DGo_TRE6PH,-4.267026718796141,-4.267026718796141
FU_TRE6PH,1.0,1.0
BU_TRE6PH,0.0,0.0
DG_TRE6PP,-2.874787160443704,-2.8747871637770324
DGo_TRE6PP,-2.8019669313076365,-2.8019669313076365
FU_TRE6PP,1.0,1.0
BU_TRE6PP,0.0,0.0
DG_TRE6PS,-9.96561391648281,-9.96561391648281
DGo_TRE6PS,-3.583763126554178,-3.583763126554178
FU_TRE6PS,1.0,1.0
BU_TRE6PS,0.0,0.0
DG_TREH,-16.561522447344693,-16.561522447344693
DGo_TREH,-3.8057972286318984,-3.8057972286318984
FU_TREH,1.0,1.0
BU_TREH,0.0,0.0
DG_TREHpp,-12.576900433817547,-5.579538483015846
DGo_TREHpp,-3.80579722863187,-3.80579722863187
FU_TREHpp,0.0,1.0
BU_TREHpp,0.0,0.0
DG_TREptspp,5.738817419181194,3.6438780083052915
DGo_TREptspp,9.965767633672394,9.965767633672394
FU_TREptspp,0.0,0.0
BU_TREptspp,0.0,0.0
DG_TREtex,-1.7737412543839763,-1.7737412543839763
DGo_TREtex,-1.363336172336862,-2.0
FU_TREtex,1.0,1.0
BU_TREtex,0.0,0.0
DG_TRPAS2,9.999894245993346e-10,1.4321067603483355
DGo_TRPAS2,4.979589269116288,4.979589269116288
FU_TRPAS2,0.0,0.0
BU_TRPAS2,1.0,1.0
DG_TRPS1,-20.85221363459496,-18.06431195697472
DGo_TRPS1,-11.202345719698721,-11.202345719698721
FU_TRPS1,1.0,1.0
BU_TRPS1,0.0,0.0
DG_TRPS2,-12.294695613157721,-16.453539933100714
DGo_TRPS2,-12.64181580292908,-12.64181580292908
FU_TRPS2,1.0,0.0
BU_TRPS2,0.0,0.0
DG_TRPS3,-9.181215000091099,-2.2344690025278693
DGo_TRPS3,0.8157731045765014,0.8157731045765014
FU_TRPS3,1.0,1.0
BU_TRPS3,0.0,0.0
FU_TRPTRS,0.0,0.0
BU_TRPTRS,0.0,0.0
DG_TRPt2rpp,9.999929773130134e-10,9.999894245993346e-10
DGo_TRPt2rpp,0.18137757986088587,9.999894245993346e-10
FU_TRPt2rpp,-0.0,-0.0
BU_TRPt2rpp,1.0,1.0
DG_TRPtex,0.1813775798608841,9.99991200956174e-10
DGo_TRPtex,-2.0,-2.0
FU_TRPtex,0.0,0.0
BU_TRPtex,1.0,1.0
DG_TRSARr,-7.035290557474995,-12.665377375419874
DGo_TRSARr,-4.820756844831869,-4.820756844831869
FU_TRSARr,1.0,0.0
BU_TRSARr,0.0,0.0
DG_TSULabcpp,-13.306363132854319,-13.306363136187645
DGo_TSULabcpp,-2.335945094992849,-2.335945094992849
FU_TSULabcpp,0.0,0.0
BU_TSULabcpp,0.0,0.0
DG_TSULtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_TSULtex,-2.0,-2.0
FU_TSULtex,0.0,0.0
BU_TSULtex,0.0,0.0
DG_TTDCAtexi,7.132948124310921,7.132948124310921
DGo_TTDCAtexi,-2.0,-2.0
FU_TTDCAtexi,0.0,0.0
BU_TTDCAtexi,0.0,0.0
DG_TTDCEAtexi,7.132948124310921,7.132948124310921
DGo_TTDCEAtexi,-2.0,-2.0
FU_TTDCEAtexi,0.0,0.0
BU_TTDCEAtexi,0.0,0.0
DG_TTRCYCtex,-2.0000000009999885,-2.0000000009999885
DGo_TTRCYCtex,0.0,0.0
FU_TTRCYCtex,1.0,1.0
BU_TTRCYCtex,0.0,0.0
DG_TTRCYCtpp,-4.1408180851684415,-4.1408180851684415
DGo_TTRCYCtpp,-6.14081808616843,-6.14081808616843
FU_TTRCYCtpp,1.0,1.0
BU_TTRCYCtpp,0.0,0.0
FU_TUNGSabcpp,0.0,0.0
BU_TUNGSabcpp,0.0,0.0
FU_TUNGStex,0.0,0.0
BU_TUNGStex,0.0,0.0
DG_TYMtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_TYMtex,-2.0,-2.0
FU_TYMtex,1.0,1.0
BU_TYMtex,0.0,0.0
DG_TYRL,-71.97443631143956,-70.28673016030648
DGo_TYRL,-52.08918000366684,-52.47621261467178
FU_TYRL,1.0,1.0
BU_TYRL,0.0,0.0
DG_TYROXDApp,-39.64486000591807,-33.23858422628088
DGo_TYROXDApp,-25.0585671922597,-25.0585671922597
FU_TYROXDApp,1.0,1.0
BU_TYROXDApp,0.0,0.0
DG_TYRPpp,-6.14520261972598,-6.1452026230593075
DGo_TYRPpp,4.12779049059652,4.12779049059652
FU_TYRPpp,0.0,0.0
BU_TYRPpp,0.0,0.0
DG_TYRPtex,-1.7737412543839763,-1.7737412543839763
DGo_TYRPtex,-1.363336172336862,-1.363336172336862
FU_TYRPtex,1.0,1.0
BU_TYRPtex,0.0,0.0
DG_TYRTA,10.00974756948803,5.241340408936043
DGo_TYRTA,-2.7906652631448168,-2.7906652631448168
FU_TYRTA,0.0,0.0
BU_TYRTA,1.0,1.0
FU_TYRTRS,0.0,0.0
BU_TYRTRS,0.0,0.0
DG_TYRt2rpp,9.999894245993346e-10,9.999876482424952e-10
DGo_TYRt2rpp,-0.01213872564155416,-0.01213872564155416
FU_TYRt2rpp,-0.0,-0.0
BU_TYRt2rpp,1.0,1.0
DG_TYRtex,9.99991200956174e-10,9.99991200956174e-10
DGo_TYRtex,-2.0,-2.0
FU_TYRtex,0.0,0.0
BU_TYRtex,1.0,1.0
FU_ThDPAT,0.0,0.0
BU_ThDPAT,0.0,0.0
FU_U23GAAT,1.0,1.0
BU_U23GAAT,0.0,0.0
DG_UAAGDS,-19.186130352707814,-11.929187034373381
DGo_UAAGDS,-15.545061806836953,-15.545061806836953
FU_UAAGDS,1.0,1.0
BU_UAAGDS,0.0,0.0
DG_UACGALPpp,-41.1058125567085,-41.1058125567085
DGo_UACGALPpp,-39.33207130232452,-39.33207130232452
FU_UACGALPpp,1.0,1.0
BU_UACGALPpp,0.0,0.0
DG_UACGAMPpp,-6.828612555861779,-6.828612555861779
DGo_UACGAMPpp,-11.461147081114998,-11.461147081114998
FU_UACGAMPpp,1.0,1.0
BU_UACGAMPpp,0.0,0.0
DG_UACGAMtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_UACGAMtex,-2.0,-2.0
FU_UACGAMtex,1.0,1.0
BU_UACGAMtex,0.0,0.0
DG_UACMAMO,-19.91997385465664,-8.659802621073593
DGo_UACMAMO,-11.536492122975217,-11.536492122975217
FU_UACMAMO,0.0,0.0
BU_UACMAMO,0.0,0.0
DG_UAG2E,-8.406275779637195,-8.406275779637195
DGo_UAG2E,-2.0,-2.0
FU_UAG2E,0.0,0.0
BU_UAG2E,0.0,0.0
FU_UAGAAT,1.0,1.0
BU_UAGAAT,0.0,0.0
DG_UAGCVT,-7.048439874313587,-9.143379288522818
DGo_UAGCVT,0.053297499621327904,0.053297499621327904
FU_UAGCVT,1.0,1.0
BU_UAGCVT,0.0,0.0
DG_UAGDP,-1.0382055902732077,-1.0382055902732077
DGo_UAGDP,1.9137414722285122,1.9137414722285122
FU_UAGDP,1.0,1.0
BU_UAGDP,0.0,0.0
DG_UAGPT3,-10.451268396355587,-6.889130918533356
DGo_UAGPT3,-4.0449926167183925,-4.0449926167183925
FU_UAGPT3,1.0,1.0
BU_UAGPT3,0.0,0.0
DG_UAMAGS,-5.2164596434533,-13.336619903277496
DGo_UAMAGS,-2.4260586396130046,-4.1399431164666805
FU_UAMAGS,1.0,1.0
BU_UAMAGS,0.0,0.0
DG_UAMAS,-10.946959035392117,-10.795522115339155
DGo_UAMAS,-8.156558031551823,-8.156558031551823
FU_UAMAS,1.0,1.0
BU_UAMAS,0.0,0.0
DG_UAPGR,-18.186767172577078,-7.844620531587996
DGo_UAPGR,-14.673683659488246,-12.661114636888087
FU_UAPGR,1.0,1.0
BU_UAPGR,0.0,0.0
DG_UDCPDP,-6.951599014762123,-6.95159901809545
DGo_UDCPDP,-8.793732534841718,-8.793732534841718
FU_UDCPDP,1.0,1.0
BU_UDCPDP,0.0,0.0
DG_UDCPDPS,-115.47350440632052,-115.47350440632052
DGo_UDCPDPS,-113.54490138465357,-113.54490138465357
FU_UDCPDPS,1.0,1.0
BU_UDCPDPS,0.0,0.0
DG_UDCPDPpp,-12.255877444696518,-12.255877448029846
DGo_UDCPDPpp,-8.389160114011213,-8.389160114011213
FU_UDCPDPpp,1.0,1.0
BU_UDCPDPpp,0.0,0.0
DG_UDCPPtppi,23.873290717361062,23.873290717361062
DGo_UDCPPtppi,17.467014937723867,17.467014937723867
FU_UDCPPtppi,0.0,0.0
BU_UDCPPtppi,0.0,0.0
DG_UDPACGALtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_UDPACGALtex,-2.0,-2.0
FU_UDPACGALtex,1.0,1.0
BU_UDPACGALtex,0.0,0.0
DG_UDPG4E,-4.406275778637198,-4.406275778637198
DGo_UDPG4E,2.0,2.0
FU_UDPG4E,0.0,0.0
BU_UDPG4E,0.0,0.0
DG_UDPGALM,-0.024697941057340245,-0.024697941057340245
DGo_UDPGALM,-0.024697941057340245,-0.024697941057340245
FU_UDPGALM,0.0,0.0
BU_UDPGALM,0.0,0.0
DG_UDPGALPpp,-6.838825048018604,-6.838825048018604
DGo_UDPGALPpp,-11.471359573271823,-11.471359573271823
FU_UDPGALPpp,1.0,1.0
BU_UDPGALPpp,0.0,0.0
DG_UDPGALtex,-9.999894245993346e-10,-9.999894245993346e-10
DGo_UDPGALtex,-2.0,-2.0
FU_UDPGALtex,1.0,1.0
BU_UDPGALtex,0.0,0.0
DG_UDPGD,-26.32624857628342,-15.06607734270037
DGo_UDPGD,-11.536491065964794,-11.536491065964794
FU_UDPGD,0.0,0.0
BU_UDPGD,0.0,0.0
DG_UDPGDC,-13.649573099382676,-8.019487482591153
DGo_UDPGDC,-6.691837207955945,-6.691837207955945
FU_UDPGDC,0.0,0.0
BU_UDPGDC,0.0,0.0
